phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6448504,http://www.parismomes.fr/acueille/mobile/fixed_new-2/fr-FR/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6448504,2020-03-13T15:15:52+00:00,yes,2020-03-15T19:54:25+00:00,yes,Other
6448496,http://splac.komornika.net/8546829,http://www.phishtank.com/phish_detail.php?phish_id=6448496,2020-03-13T15:05:35+00:00,yes,2020-03-13T15:09:17+00:00,yes,Other
6448495,https://splac.komornika.net/8546829,http://www.phishtank.com/phish_detail.php?phish_id=6448495,2020-03-13T15:05:28+00:00,yes,2020-03-13T15:09:17+00:00,yes,Other
6448494,https://magalumarcoliquida.com/promocao.php,http://www.phishtank.com/phish_detail.php?phish_id=6448494,2020-03-13T15:05:14+00:00,yes,2020-03-14T20:39:48+00:00,yes,Other
6448492,https://amazingnutrients.com.ar/wp-content/themes/twentynineteen/confirm/appme/caseid/8e5d3sf3b65ssf5/cc/91b90665c5a1694/?ID=login&amp;Key=667cb2bf522150dcbd3361fd0495a52d&amp;login=&amp;path=/signin/?referrer,http://www.phishtank.com/phish_detail.php?phish_id=6448492,2020-03-13T15:01:59+00:00,yes,2020-03-13T15:09:17+00:00,yes,Other
6448491,http://amazingnutrients.com.ar/wp-content/themes/twentynineteen/confirm/appme/caseid/8e5d3sf3b65ssf5/cc/91b90665c5a1694/?ID=login&amp;Key=667cb2bf522150dcbd3361fd0495a52d&amp;login=&amp;path=/signin/?referrer,http://www.phishtank.com/phish_detail.php?phish_id=6448491,2020-03-13T15:01:57+00:00,yes,2020-03-13T15:08:11+00:00,yes,Other
6448490,https://www.dinelopi.com/ggg/wells/wells-fargo-security-update/login.php?cmd=login_submit,http://www.phishtank.com/phish_detail.php?phish_id=6448490,2020-03-13T15:01:52+00:00,yes,2020-03-13T15:08:11+00:00,yes,Other
6448489,https://paypal-accountlocked.com/egg.php?secret_key=8rz09cenwqadjg7oh34svlyxmkt65b,http://www.phishtank.com/phish_detail.php?phish_id=6448489,2020-03-13T15:01:48+00:00,yes,2020-03-13T15:08:11+00:00,yes,Other
6448488,http://fattiger.xootest.com/login/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=6448488,2020-03-13T15:01:43+00:00,yes,2020-03-13T15:07:04+00:00,yes,Other
6448485,https://tny.sh/nreVdAY,http://www.phishtank.com/phish_detail.php?phish_id=6448485,2020-03-13T15:01:24+00:00,yes,2020-03-13T15:07:04+00:00,yes,Other
6448484,https://itibonuscadastro.cf/,http://www.phishtank.com/phish_detail.php?phish_id=6448484,2020-03-13T15:01:23+00:00,yes,2020-03-13T15:14:49+00:00,yes,Other
6448482,https://thenelasacademy.com/wp-includes/logs/c7143a450ff38d96b241c0af86cb897e,http://www.phishtank.com/phish_detail.php?phish_id=6448482,2020-03-13T15:01:20+00:00,yes,2020-03-13T15:05:56+00:00,yes,Other
6448481,http://191.232.198.200/Itoken-30Horas/home.html#014029.shtml-%2520h3A1%25vG9F-cr1Gg-DW%25xMA@ahTf,http://www.phishtank.com/phish_detail.php?phish_id=6448481,2020-03-13T15:01:18+00:00,yes,2020-03-13T15:15:56+00:00,yes,Other
6448480,https://appsincr.sistempromo.com.br/melhorias/home.html#140153.shtml-%20hjB,http://www.phishtank.com/phish_detail.php?phish_id=6448480,2020-03-13T15:01:17+00:00,yes,2020-03-13T15:05:56+00:00,yes,Other
6448472,https://istanbulescortbeyza.top/scb/file,http://www.phishtank.com/phish_detail.php?phish_id=6448472,2020-03-13T15:01:06+00:00,yes,2020-03-13T15:04:49+00:00,yes,Other
6448470,http://bit.ly/3cYm5tJ,http://www.phishtank.com/phish_detail.php?phish_id=6448470,2020-03-13T15:00:58+00:00,yes,2020-03-13T15:15:56+00:00,yes,Other
6448465,https://agaman.com.br/file/2020/onedrive/FBG,http://www.phishtank.com/phish_detail.php?phish_id=6448465,2020-03-13T15:00:37+00:00,yes,2020-03-13T15:03:42+00:00,yes,Other
6448463,http://lokbharti.com/zxcv/Docuii/home,http://www.phishtank.com/phish_detail.php?phish_id=6448463,2020-03-13T15:00:29+00:00,yes,2020-03-13T15:02:35+00:00,yes,Other
6448461,http://dogoman4.co.vu/go.php?login=L2ZiMTUtbW9iaWxlL2xvZ2luLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448461,2020-03-13T14:59:51+00:00,yes,2020-03-13T15:02:35+00:00,yes,Facebook
6448459,http://dogoman2.co.vu/go.php?login=L2ZiMTUtbW9iaWxlL2xvZ2luLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448459,2020-03-13T14:59:42+00:00,yes,2020-03-13T15:02:35+00:00,yes,Facebook
6448458,https://fulle-donia.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448458,2020-03-13T14:59:34+00:00,yes,2020-03-14T20:09:56+00:00,yes,Other
6448457,https://wasp-research.com/fr-orange/?s1=10Y&amp;s2=fea35dd0-5ab6-477d-963e-7c3b1835930f&amp;s3=&amp;s4=&amp;s5=,http://www.phishtank.com/phish_detail.php?phish_id=6448457,2020-03-13T14:59:33+00:00,yes,2020-03-14T20:09:56+00:00,yes,Other
6448449,http://dogoman3.co.vu/go.php?login=L2ZiMTUtbW9iaWxlL2xvZ2luLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448449,2020-03-13T14:59:23+00:00,yes,2020-03-13T15:01:28+00:00,yes,Facebook
6448444,http://dogoman4.co.vu/go.php?login=L2dtYWlsLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448444,2020-03-13T14:57:55+00:00,yes,2020-03-13T15:00:21+00:00,yes,Google
6448441,http://dogoman2.co.vu/go.php?login=L2dtYWlsLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448441,2020-03-13T14:57:30+00:00,yes,2020-03-13T14:59:13+00:00,yes,Google
6448440,http://dogoman1.co.vu/go.php?login=L2dtYWlsLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448440,2020-03-13T14:57:19+00:00,yes,2020-03-13T14:59:13+00:00,yes,Google
6448439,http://dogoman3.co.vu/go.php,http://www.phishtank.com/phish_detail.php?phish_id=6448439,2020-03-13T14:56:58+00:00,yes,2020-03-13T14:59:14+00:00,yes,Other
6448437,http://dogoman2.co.vu/go.php,http://www.phishtank.com/phish_detail.php?phish_id=6448437,2020-03-13T14:56:45+00:00,yes,2020-03-13T14:59:14+00:00,yes,Other
6448436,http://dogoman1.co.vu/go.php,http://www.phishtank.com/phish_detail.php?phish_id=6448436,2020-03-13T14:56:35+00:00,yes,2020-03-13T14:58:07+00:00,yes,Other
6448434,http://dogoman4.co.vu/go.php?login=L2ZiMWxvZ2luL2VuLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448434,2020-03-13T14:56:12+00:00,yes,2020-03-13T14:58:07+00:00,yes,Other
6448432,http://dogoman3.co.vu/go.php?login=L2ZiMWxvZ2luL2VuLz9pZD0xMDA0NjQy&amp;id=MTAwNDY0Mg==&amp;r=H2eAb,http://www.phishtank.com/phish_detail.php?phish_id=6448432,2020-03-13T14:56:02+00:00,yes,2020-03-13T14:58:07+00:00,yes,Facebook
6448416,https://diotivicle1984.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448416,2020-03-13T14:52:54+00:00,yes,2020-03-13T14:53:41+00:00,yes,Other
6448417,https://diotivicle1984.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448417,2020-03-13T14:52:54+00:00,yes,2020-03-13T14:53:41+00:00,yes,Other
6448404,https://bonpahoodci1988.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448404,2020-03-13T14:46:21+00:00,yes,2020-03-13T14:47:07+00:00,yes,Other
6448403,http://bonpahoodci1988.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448403,2020-03-13T14:46:20+00:00,yes,2020-03-13T14:47:07+00:00,yes,Other
6448401,https://chalkeenodis1977.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448401,2020-03-13T14:44:12+00:00,yes,2020-03-13T14:46:01+00:00,yes,Other
6448400,http://chalkeenodis1977.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448400,2020-03-13T14:44:11+00:00,yes,2020-03-13T14:46:01+00:00,yes,Other
6448399,https://chrisredaca1987.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448399,2020-03-13T14:43:39+00:00,yes,2020-03-13T14:44:54+00:00,yes,Other
6448398,http://chrisredaca1987.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448398,2020-03-13T14:43:38+00:00,yes,2020-03-13T14:44:54+00:00,yes,Other
6448397,https://gatenginagg1976.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448397,2020-03-13T14:42:35+00:00,yes,2020-03-13T14:44:54+00:00,yes,Other
6448396,http://gatenginagg1976.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448396,2020-03-13T14:42:34+00:00,yes,2020-03-13T14:44:54+00:00,yes,Other
6448394,http://sespredturftab1972.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448394,2020-03-13T14:42:02+00:00,yes,2020-03-13T14:43:48+00:00,yes,Other
6448395,https://sespredturftab1972.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448395,2020-03-13T14:42:02+00:00,yes,2020-03-13T14:43:48+00:00,yes,Other
6448392,http://psychcomplcomri1982.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448392,2020-03-13T14:41:30+00:00,yes,2020-03-13T14:42:42+00:00,yes,Other
6448393,https://psychcomplcomri1982.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448393,2020-03-13T14:41:30+00:00,yes,2020-03-13T14:43:48+00:00,yes,Other
6448390,http://tansniscosi1975.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448390,2020-03-13T14:40:26+00:00,yes,2020-03-13T14:41:36+00:00,yes,Other
6448391,https://tansniscosi1975.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448391,2020-03-13T14:40:26+00:00,yes,2020-03-13T14:41:36+00:00,yes,Other
6448386,https://phalbaibonce1989.blogspot.be,http://www.phishtank.com/phish_detail.php?phish_id=6448386,2020-03-13T14:38:12+00:00,yes,2020-03-13T14:39:26+00:00,yes,Other
6448387,https://phalbaibonce1989.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448387,2020-03-13T14:38:12+00:00,yes,2020-03-13T14:39:26+00:00,yes,Other
6448373,https://bookedandboarding.com/.tin/At&t/,http://www.phishtank.com/phish_detail.php?phish_id=6448373,2020-03-13T14:27:15+00:00,yes,2020-03-13T14:28:28+00:00,yes,Other
6448369,https://kradzione-fotki.pl,http://www.phishtank.com/phish_detail.php?phish_id=6448369,2020-03-13T14:25:35+00:00,yes,2020-03-13T17:25:34+00:00,yes,Other
6448368,https://bettersidelogistics.com/pop/3650/3651/3651/365/login.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MjExMTU1OTczMw==MjExMTU1OTczMw==&session=MjExMTU1OTczMw==MjExMTU1OTczMw==,http://www.phishtank.com/phish_detail.php?phish_id=6448368,2020-03-13T14:24:50+00:00,yes,2020-03-14T19:40:07+00:00,yes,Delta Air Lines
6448367,https://bettersidelogistics.com/pop/3650/3651/3651/365/,http://www.phishtank.com/phish_detail.php?phish_id=6448367,2020-03-13T14:24:49+00:00,yes,2020-03-14T19:55:29+00:00,yes,Delta Air Lines
6448364,https://firebasestorage.googleapis.com/v0/b/friday-3d2cd.appspot.com/o/index.html?alt=media&token=f1c25b98-fbfc-44f0-8660-e552f7b74af0,http://www.phishtank.com/phish_detail.php?phish_id=6448364,2020-03-13T14:12:04+00:00,yes,2020-03-13T14:19:41+00:00,yes,Other
6448362,https://squauaare.com/mazon/amazon,http://www.phishtank.com/phish_detail.php?phish_id=6448362,2020-03-13T14:04:10+00:00,yes,2020-03-13T14:19:41+00:00,yes,Other
6448361,http://u642573atu.ha004.t.justns.ru/rts/p/2897f42a225daa88f7b63dd0e6d0123d/,http://www.phishtank.com/phish_detail.php?phish_id=6448361,2020-03-13T14:04:05+00:00,yes,2020-03-13T14:19:41+00:00,yes,Other
6448359,https://firstpersonlawgroup.com/1/2/3,http://www.phishtank.com/phish_detail.php?phish_id=6448359,2020-03-13T14:04:01+00:00,yes,2020-03-13T14:18:35+00:00,yes,Other
6448358,https://taxiswalthams.xyz/Login.html,http://www.phishtank.com/phish_detail.php?phish_id=6448358,2020-03-13T14:03:55+00:00,yes,2020-03-13T14:18:35+00:00,yes,Other
6448357,http://www.szallitmanyozas.net/components/com_k2/outlook/office/com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6448357,2020-03-13T14:03:51+00:00,yes,2020-03-13T14:18:35+00:00,yes,Other
6448356,https://agaman.com.br/file/2020/onedrive/FBG/,http://www.phishtank.com/phish_detail.php?phish_id=6448356,2020-03-13T14:03:47+00:00,yes,2020-03-13T14:18:35+00:00,yes,Other
6448355,https://sudarshanpipes.com/AM/home/oneddrive/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6448355,2020-03-13T14:03:43+00:00,yes,2020-03-13T14:17:28+00:00,yes,Other
6448353,https://www.easi.co.nz/Yahoo/wapG2Gapp.php,http://www.phishtank.com/phish_detail.php?phish_id=6448353,2020-03-13T14:03:39+00:00,yes,2020-03-13T14:17:29+00:00,yes,Other
6448354,http://www.kalro.org/slm-project/misc/painel/home.html,http://www.phishtank.com/phish_detail.php?phish_id=6448354,2020-03-13T14:03:39+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448350,https://www.google.com.br/search?q=suporte+itau,http://www.phishtank.com/phish_detail.php?phish_id=6448350,2020-03-13T14:03:37+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448351,http://iti.itau/,http://www.phishtank.com/phish_detail.php?phish_id=6448351,2020-03-13T14:03:37+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448349,https://offlinesure.appspot.com/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=Christel.Leyendeckers@lr.org,http://www.phishtank.com/phish_detail.php?phish_id=6448349,2020-03-13T14:03:36+00:00,yes,2020-03-13T14:17:29+00:00,yes,Other
6448348,https://appempresasitoken.com/seguro.php,http://www.phishtank.com/phish_detail.php?phish_id=6448348,2020-03-13T14:03:35+00:00,yes,2020-03-13T14:16:22+00:00,yes,Other
6448343,http://190.210.97.33/crm-application/mdghost/filemanager-master/.../28267ab848bcf807b2ed53c3a8f8fc8a,http://www.phishtank.com/phish_detail.php?phish_id=6448343,2020-03-13T14:03:27+00:00,yes,2020-03-13T14:16:22+00:00,yes,Other
6448342,https://godyaryo.com/css/--/https/www2.bb.com.br/resgate/resgate/,http://www.phishtank.com/phish_detail.php?phish_id=6448342,2020-03-13T14:03:23+00:00,yes,2020-03-13T14:16:22+00:00,yes,Other
6448341,https://godyaryo.com/css/--/https/www2.bb.com.br/resgate/resgate,http://www.phishtank.com/phish_detail.php?phish_id=6448341,2020-03-13T14:03:21+00:00,yes,2020-03-13T14:16:22+00:00,yes,Other
6448340,http://www.miditech.sk/modules/oct8ne/mee/index1.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,http://www.phishtank.com/phish_detail.php?phish_id=6448340,2020-03-13T14:03:17+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448339,http://astroamericanchenical.com/dropboxsecure/login.php?connecting=bC3158406514612ca37189c02cfac0bbe168673c3873d12ca37189c02cfac0bbe168673c3873d12ca37189c02cfac0bbe168673c3873d&amp;encryptedCookie=L158406514612ca37189c02cfac0bbe168673c3873d&amp;fileAccess=4D26,http://www.phishtank.com/phish_detail.php?phish_id=6448339,2020-03-13T14:03:10+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448338,https://janawajnews.com/excel/ExcelSecuredfile/ExcelSecuredfile/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,http://www.phishtank.com/phish_detail.php?phish_id=6448338,2020-03-13T14:03:06+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448336,https://adhrithospitality.com/wp-content/uploads/cache/2019/ok/connect/auth-secured/present.logon/4ea6bd607f7a0711779e28a8b85f5adb/idowu.php,http://www.phishtank.com/phish_detail.php?phish_id=6448336,2020-03-13T14:02:57+00:00,yes,2020-03-13T14:15:15+00:00,yes,Other
6448335,https://feenixlanguage.com/jun/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6448335,2020-03-13T14:02:53+00:00,yes,2020-03-13T14:14:08+00:00,yes,Other
6448329,https://www.easi.co.nz/Yahoo,http://www.phishtank.com/phish_detail.php?phish_id=6448329,2020-03-13T14:02:49+00:00,yes,2020-03-13T14:14:08+00:00,yes,Other
6448330,https://caixaseguranca.com/seguranca.php,http://www.phishtank.com/phish_detail.php?phish_id=6448330,2020-03-13T14:02:49+00:00,yes,2020-03-13T14:16:22+00:00,yes,Other
6448328,https://www.tungquachpensworld.com/...php,http://www.phishtank.com/phish_detail.php?phish_id=6448328,2020-03-13T14:02:45+00:00,yes,2020-03-13T14:14:08+00:00,yes,Other
6448327,https://tny.sh/nreVdAY/,http://www.phishtank.com/phish_detail.php?phish_id=6448327,2020-03-13T14:02:42+00:00,yes,2020-03-13T14:13:01+00:00,yes,Other
6448326,https://tasarimcikecetasarim.com/visa/gfile/SP12/SP/create/personal.php,http://www.phishtank.com/phish_detail.php?phish_id=6448326,2020-03-13T14:02:38+00:00,yes,2020-03-13T14:13:01+00:00,yes,Other
6448324,http://m.facebook.com-check-8223513408.kranti-india.org/,http://www.phishtank.com/phish_detail.php?phish_id=6448324,2020-03-13T14:02:34+00:00,yes,2020-03-13T14:13:01+00:00,yes,Other
6448322,http://m.facebook.com-check-6323485579.kranti-india.org/,http://www.phishtank.com/phish_detail.php?phish_id=6448322,2020-03-13T14:02:30+00:00,yes,2020-03-13T14:13:01+00:00,yes,Other
6448320,https://finaura.eu/wp-content/plugins/apikey/GodaddVeriCheck/home/index.html?email=,http://www.phishtank.com/phish_detail.php?phish_id=6448320,2020-03-13T14:02:25+00:00,yes,2020-03-13T14:11:54+00:00,yes,Other
6448319,http://lokbharti.com/zxcv/Docuii/home/verification/verification.php,http://www.phishtank.com/phish_detail.php?phish_id=6448319,2020-03-13T14:02:21+00:00,yes,2020-03-13T14:11:54+00:00,yes,Other
6448318,http://lokbharti.com/zxcv/Docuii/home/,http://www.phishtank.com/phish_detail.php?phish_id=6448318,2020-03-13T14:02:17+00:00,yes,2020-03-13T14:11:54+00:00,yes,Other
6448316,https://itau.guardiaoseguro.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448316,2020-03-13T14:02:13+00:00,yes,2020-03-13T14:17:29+00:00,yes,Other
6448315,https://login.blohckchain.com/en/password_update/token=nD7sYfshLxV8Sv2/?login=,http://www.phishtank.com/phish_detail.php?phish_id=6448315,2020-03-13T14:02:12+00:00,yes,2020-03-13T14:10:47+00:00,yes,Other
6448314,http://facebook.com-check-3246274717.kranti-india.org/,http://www.phishtank.com/phish_detail.php?phish_id=6448314,2020-03-13T14:02:08+00:00,yes,2020-03-13T14:10:47+00:00,yes,Other
6448313,http://facebook.com-check-7784434131.kranti-india.org/,http://www.phishtank.com/phish_detail.php?phish_id=6448313,2020-03-13T14:02:05+00:00,yes,2020-03-13T14:10:47+00:00,yes,Other
6448311,http://facebook.com-check-3564159642.kranti-india.org/,http://www.phishtank.com/phish_detail.php?phish_id=6448311,2020-03-13T14:02:01+00:00,yes,2020-03-13T14:10:47+00:00,yes,Other
6448310,https://www.spitaleri.it/EXCEL/xl/link/Excel/PO/page.php?mylove=clam@lowes.com&amp;rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,http://www.phishtank.com/phish_detail.php?phish_id=6448310,2020-03-13T14:01:56+00:00,yes,2020-03-13T14:09:40+00:00,yes,Other
6448308,http://shadetreetechnology.com/V4/validation,http://www.phishtank.com/phish_detail.php?phish_id=6448308,2020-03-13T14:01:52+00:00,yes,2020-03-13T14:09:40+00:00,yes,Other
6448309,http://shadetreetechnology.com/V4/validation/,http://www.phishtank.com/phish_detail.php?phish_id=6448309,2020-03-13T14:01:52+00:00,yes,2020-03-13T14:09:40+00:00,yes,Other
6448305,https://acbnaroute.com/soon/execel/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6448305,2020-03-13T14:01:43+00:00,yes,2020-03-13T14:09:40+00:00,yes,Other
6448303,http://webcindario0.dvrdns.org/source/latest/gs_gen/gs375dfb0e503d18e2c8a8de66df39cab7/,http://www.phishtank.com/phish_detail.php?phish_id=6448303,2020-03-13T14:01:39+00:00,yes,2020-03-13T14:08:34+00:00,yes,Other
6448302,http://webcindario0.dvrdns.org/source/latest/gs_gen/gs375dfb0e503d18e2c8a8de66df39cab7,http://www.phishtank.com/phish_detail.php?phish_id=6448302,2020-03-13T14:01:35+00:00,yes,2020-03-13T14:08:34+00:00,yes,Other
6448301,https://thenelasacademy.com/wp-includes/logs/efbcc1a3e0abbf4f8fedd7de56af439b/,http://www.phishtank.com/phish_detail.php?phish_id=6448301,2020-03-13T14:01:32+00:00,yes,2020-03-13T14:08:34+00:00,yes,Other
6448298,http://34.67.51.20/pj/device/inicio/02/aplicationToken_webApp.php,http://www.phishtank.com/phish_detail.php?phish_id=6448298,2020-03-13T14:01:29+00:00,yes,2020-03-13T14:08:34+00:00,yes,Other
6448296,http://thankyoufitzpatrick.com/wp-includes/js/jquery/ui/x1x/v2/203304b9effb49b/cc.php?cmd=_update&amp;dispatch=,http://www.phishtank.com/phish_detail.php?phish_id=6448296,2020-03-13T14:01:23+00:00,yes,2020-03-13T14:07:28+00:00,yes,Other
6448294,http://thankyoufitzpatrick.com/wp-includes/js/jquery/ui/x1x/v2/203304b9effb49b/email.php?cmd=_update&amp;dispatch=,http://www.phishtank.com/phish_detail.php?phish_id=6448294,2020-03-13T14:01:19+00:00,yes,2020-03-13T14:07:28+00:00,yes,Other
6448288,http://mailto:ajuda@iti.itau/,http://www.phishtank.com/phish_detail.php?phish_id=6448288,2020-03-13T14:01:11+00:00,yes,2020-03-13T14:18:35+00:00,yes,Other
6448290,http://acessotaucard.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448290,2020-03-13T14:01:11+00:00,yes,2020-03-13T14:06:21+00:00,yes,Other
6448287,https://fileonlined.ddns.net/folder/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6448287,2020-03-13T14:01:08+00:00,yes,2020-03-13T14:06:21+00:00,yes,Other
6448285,https://devonpa.buzz/office/html/,http://www.phishtank.com/phish_detail.php?phish_id=6448285,2020-03-13T14:01:04+00:00,yes,2020-03-13T14:05:14+00:00,yes,Other
6448279,http://itau.guardiaoseguro.com/,http://www.phishtank.com/phish_detail.php?phish_id=6448279,2020-03-13T14:00:49+00:00,yes,2020-03-13T14:18:35+00:00,yes,Other
6448278,https://istanbulescortbeyza.top/scb/file/,http://www.phishtank.com/phish_detail.php?phish_id=6448278,2020-03-13T14:00:46+00:00,yes,2020-03-13T14:04:08+00:00,yes,Other
6448276,http://fileonlined.ddns.net/folder,http://www.phishtank.com/phish_detail.php?phish_id=6448276,2020-03-13T14:00:41+00:00,yes,2020-03-13T14:04:08+00:00,yes,Other
6448272,http://santandermovil.cl.lbnl.one/web/login/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6448272,2020-03-13T14:00:33+00:00,yes,2020-03-13T14:03:01+00:00,yes,Other
6448271,http://santandermovil.cl.lbnl.one/web/login/,http://www.phishtank.com/phish_detail.php?phish_id=6448271,2020-03-13T14:00:30+00:00,yes,2020-03-13T14:03:02+00:00,yes,Other
6448266,https://storage.googleapis.com/makwvdhbjebdckisncacns9.appspot.com/rhevjndc/HKVAJBKSCNASLK.html,http://www.phishtank.com/phish_detail.php?phish_id=6448266,2020-03-13T13:57:06+00:00,yes,2020-03-13T13:58:37+00:00,yes,DocuSign
6448244,https://sancet676.z19.web.core.windows.net/#Amy@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6448244,2020-03-13T13:38:15+00:00,yes,2020-03-13T13:39:02+00:00,yes,Other
6448243,"https://secure.runescape.com-zx.ru/m=weblogin/loginform584,918,134,95218352,2167",http://www.phishtank.com/phish_detail.php?phish_id=6448243,2020-03-13T13:37:35+00:00,yes,2020-03-13T13:39:02+00:00,yes,RuneScape
6448234,https://droneservos.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6448234,2020-03-13T13:21:03+00:00,yes,2020-03-13T15:10:24+00:00,yes,Internal Revenue Service
6448227,https://stonebrewinginc.com/Resources,http://www.phishtank.com/phish_detail.php?phish_id=6448227,2020-03-13T13:00:25+00:00,yes,2020-03-13T13:03:10+00:00,yes,Other
6448223,https://www.sust.edu/bn/uploads/check/m.php,http://www.phishtank.com/phish_detail.php?phish_id=6448223,2020-03-13T12:46:10+00:00,yes,2020-03-13T12:49:06+00:00,yes,Other
6448222,https://fattiger.xootest.com/login/auth.php?country.x=Switzerland&locale-8731002x=E?_CH,http://www.phishtank.com/phish_detail.php?phish_id=6448222,2020-03-13T12:45:40+00:00,yes,2020-03-13T12:48:00+00:00,yes,Other
6448220,"https://bradesco.contacorrente.digital/html/classic/identificacao.1jsf.php?08,38,49#acesso/ibpf/conta/index.jsf",http://www.phishtank.com/phish_detail.php?phish_id=6448220,2020-03-13T12:42:42+00:00,yes,2020-03-14T17:10:46+00:00,yes,Other
6448197,http://magazineteste2020.000webhostapp.com/22405a7jvbbgteklaopjnm/index.php?&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6448197,2020-03-13T12:25:11+00:00,yes,2020-03-13T17:50:17+00:00,yes,Other
6448178,http://rho-sa.com/wp_msk/MaerskLine/?email=user@example.com,http://www.phishtank.com/phish_detail.php?phish_id=6448178,2020-03-13T11:51:47+00:00,yes,2020-03-14T16:55:05+00:00,yes,Other
6448173,https://dvla.co.uk.pending-refund-mar12.info/,http://www.phishtank.com/phish_detail.php?phish_id=6448173,2020-03-13T11:42:42+00:00,yes,2020-03-13T11:45:11+00:00,yes,Her Majesty's Revenue and Customs
6448171,https://councihmr.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6448171,2020-03-13T11:31:55+00:00,yes,2020-03-13T11:33:23+00:00,yes,Her Majesty's Revenue and Customs
6448155,https://telco.co.zw/wp-content/plugins/sid/fed202020/home/?cmd=www.ssaonline-account-service.com-update_submit&amp;id=a0f4276ef206c3b11b20bc057bd7f3f0a0f4276ef206c3b11b20bc057bd7f3f0&amp;session=a0f4276ef206c3b11b20bc057bd7f3f0a0f4276ef206c3b11b20bc057bd7f3f0,http://www.phishtank.com/phish_detail.php?phish_id=6448155,2020-03-13T11:00:38+00:00,yes,2020-03-13T11:01:45+00:00,yes,Other
6448151,https://book.freespiritstays.net/wp-includes/Requests/Auth/login/,http://www.phishtank.com/phish_detail.php?phish_id=6448151,2020-03-13T10:57:01+00:00,yes,2020-03-14T16:10:13+00:00,yes,Other
